Actual test,Predicted value
12,61.39823914
70,83.27107239
211,65.60328674
152,86.47961426
0,114.345459
53,75.07014465
10,86.72529602
3,86.59075928
110,80.96401978
52,65.47140503
33,82.83753967
787,171.0116882
51,70.07963562
138,115.5412292
19,111.3061066
142,78.13897705
190,97.43040466
7,76.58851624
56,98.94963074
1,112.1995697
58,86.49145508
1,106.1851959
0,76.30743408
47,60.15863037
36,79.17506409
19,166.8088989
135,123.5671539
1113,157.1781769
149,100.0950165
94,50.34996033
13,79.745224
43,85.32258606
56,90.23649597
47,73.2755127
201,67.36280823
68,100.0821686
24,84.07351685
112,93.33036804
139,125.1782074
78,60.18841553
171,167.3631134
99,63.79515076
851,156.9131927
164,173.5636444
94,69.88938904
44,153.3562469
196,126.6770477
157,86.89857483
77,81.47740173
15,45.62806702
3,69.81843567
2,118.0748901
39,139.7561035
100,38.1938324
26,53.34941101
2,98.62782288
7,116.8795013
211,91.71327209
48,160.7194214
88,81.5670929
10,52.55029297
1,76.08583069
121,49.67236328
10,51.92250061
28,78.92405701
81,44.60519409
117,58.15419006
112,99.36274719
137,63.57377625
5,60.05354309
30,59.90440369
202,132.0275269
79,173.3719635
107,41.0758667
123,107.131073
123,68.24894714
13,179.6947174
19,151.0668793
61,106.1243744
145,41.23353577
23,85.73738098
78,81.90571594
56,72.07966614
5,64.83413696
68,294.3003082
58,106.0795288
9,136.5747833
167,124.8002167
196,103.7524567
16,21.67720032
230,39.79858398
165,70.74816895
11,104.8644104
44,50.12078857
76,89.24208069
22,69.44572449
37,188.5945129
5,54.81733704
3,229.6752625
3,78.3387146
13,69.62666321
104,71.24287415
24,94.90187073
2,97.01564026
10,67.34820557
45,39.6441803
53,59.67741394
24,47.2575531
40,105.2278137
109,157.345047
168,85.12628174
813,122.9401703
41,77.50311279
4,74.86686707
26,133.507309
35,50.35165405
99,113.3514862
46,75.87010193
13,52.16212463
8,53.66194153
31,82.73324585
64,63.80986023
64,87.98706055
48,80.31178284
433,89.72972107
24,36.43695068
31,86.12562561
43,185.7445068
81,50.66691589
16,42.36975098
106,84.13186646
76,88.96130371
121,142.6652679
278,63.55122375
193,70.27755737
6,45.63426208
65,54.76158142
22,40.99232483
26,55.29969788
18,124.8170624
1,45.52035522
35,50.35165405
90,84.25624084
1120,102.4781342
11,35.69741821
10,63.73493958
121,102.7106171
92,80.17695618
184,75.32002258
43,152.2661591
255,49.6651001
109,78.19723511
103,94.18237305
23,56.89021301
129,82.39091492
95,74.90327454
56,172.1705017
186,61.89286804
174,44.67869568
9,51.87765503
61,205.4593201
5,81.22502136
170,66.93455505
123,111.7123108
13,76.5165863
10,91.2618866
160,71.65724182
74,106.2664032
17,63.32189941
61,103.3819275
35,52.52085876
81,99.47576904
7,67.73695374
93,128.7447052
185,81.1686554
30,193.6815796
20,125.9056854
54,128.2514496
32,82.73324585
27,65.41862488
66,80.0861969
32,148.2317352
927,91.83573914
105,157.5553436
43,83.47993469
4,58.88844299
97,87.43952942
198,71.97113037
90,102.1408234
88,233.2469025
91,49.94944763
187,89.01881409
76,95.80441284
142,64.00794983
48,111.9398651
27,70.13188171
79,120.710495
29,99.55912781
45,131.7891083
25,74.06309509
39,88.13876343
60,45.86077881
114,64.28739929
39,89.409729
25,129.3601227
32,111.9989777
6,287.5220795
11,103.2995911
7,53.64054871
170,103.1665344
19,48.85678101
10,44.6580658
118,123.1018524
47,38.07472229
99,90.79983521
48,124.5932922
84,112.6082153
22,114.6054535
2,131.1006622
232,94.54933167
49,75.71655273
139,124.6957855
34,86.49304199
83,130.4742279
169,120.1814728
30,360.221817
47,72.39404297
129,52.71466064
4,181.683197
53,55.70967102
87,64.42292786
169,63.32780457
2,74.78193665
56,96.96591187
138,131.8929901
8,59.55970764
175,126.7314606
73,100.6090698
3227,88.13435364
127,82.12185669
16,114.0923004
18,78.74064636
19,61.28491211
89,41.42140198
156,98.74909973
35,81.89350891
7,111.7920532
151,97.08566284
95,112.4503479
122,72.7191925
2,73.64379883
143,124.4120941
9,95.94129944
130,53.10301208
3,107.8594513
86,53.49197388
172,108.1342773
73,88.61485291
15,216.3414154
66,86.64097595
1,85.88859558
89,88.84817505
207,93.42826843
11,187.3792572
39,56.33244324
50,70.63388062
157,93.75941467
15,69.75778198
6,67.56233215
15,57.34535217
215,98.68057251
20,97.79327393
1103,79.97236633
12,87.15699768
26,57.21110535
169,118.4688568
90,159.9611053
81,109.0450287
1,77.81495667
81,62.6463623
9,68.36904907
16,97.52708435
45,99.5774231
61,102.8203888
29,117.3800354
72,95.15383911
8,58.43922424
4,138.1566467
68,71.76559448
1,85.57470703
2,76.45535278
56,100.037323
105,94.44438171
176,92.1002655
12,87.44030762
11,57.4969635
60,46.71278381
98,77.44187927
42,127.3422394
23,64.85243225
23,73.02696228
155,84.47709656
156,102.681778
16,133.768631
11,46.59757996
31,54.52197266
148,187.5511322
16,78.75869751
52,94.86509705
82,109.0393982
162,139.1783905
181,68.69737244
71,31.87109375
29,73.23374939
178,159.4030609
12,96.14961243
73,95.06268311
78,79.32388306
36,98.39776611
33,75.82791138
82,120.0053558
0,48.24407959
31,114.0774231
6,75.63392639
629,172.9450531
38,84.14781189
25,85.64772034
118,92.98783875
78,54.37117004
70,54.22349548
85,45.97973633
180,65.94801331
37,97.96850586
44,111.7545929
55,116.0653534
71,132.6930695
78,129.6830444
12,142.7377167
212,68.37576294
154,67.33811951
70,99.49151611
23,70.04154968
54,52.99827576
26,99.87168884
5,103.8704071
76,99.93066406
3,120.2379303
7,74.58317566
4,96.0847168
30,103.5817719
121,228.8423309
2,62.18040466
266,68.11334229
18,63.53355408
14,85.37223816
47,83.86889648
43,45.0252533
46,99.58889771
2,77.9692688
36,104.0999908
14,98.90040588
65,104.5997467
130,117.6645355
74,124.4665527
197,67.87567139
31,66.37628174
156,110.5640259
7,68.03565979
156,170.233017
127,89.36920166
117,297.7162323
32,57.80137634
95,88.95204163
123,74.87861633
27,149.8676147
205,131.6665955
53,86.43614197
21,56.38774109
59,110.2433624
1286,179.5442963
152,45.49353027
80,98.6237793
10,48.4691925
101,84.72497559
111,42.58033752
1,105.4319916
98,73.94392395
30,55.37397766
61,93.49537659
60,68.48820496
5,54.85264587
12,75.19976807
48,98.0329895
22,133.8783112
0,89.74502563
121,101.2541504
11,48.6476593
39,68.50404358
9,69.89572144
0,87.64363098
21,63.07115173
4,53.3560791
9,100.781662
19,99.98052979
196,59.67170715
79,108.2997437
6,84.72270203
48,49.13288879
27,51.24046326
51,91.95646667
100,145.5030823
58,111.9467773
25,65.73808289
3,82.06097412
33,54.16323853
11,88.01036072
10,75.88224792
15,52.34147644
430,113.1177826
189,90.81916809
24,59.49377441
208,159.7491913
133,156.6721344
77,83.93247986
3,60.03852844
3,59.42652893
39,116.960556
98,78.76675415
13,89.51301575
104,130.7672577
51,129.7228546
69,104.7736053
19,41.84144592
17,142.4098053
23,59.86613464
111,103.405838
6,65.70399475
140,139.688446
2,58.4165802
2,175.4347076
36,80.53598022
98,88.82122803
24,163.7242126
114,96.89331055
207,75.58909607
63,51.93083191
15,91.81422424
78,70.46290588
4,63.31195068
46,80.20307922
12896,138.392746
8,101.5955963
114,81.43254089
154,67.51750183
160,107.7950134
151,120.6243286
8,73.48706055
57,57.40315247
114,63.86592102
87,117.6039581
305,85.06539917
29,117.0359955
230,50.21850586
26,113.0684967
188,31.24330139
2,81.40438843
79,80.80430603
79,56.2868042
16,92.16650391
110,69.19062805
15,116.8725128
33,73.0921936
83,105.131073
123,118.8121948
157,109.0336151
37,73.90977478
126,35.44889832
132,134.7118835
18,109.2493439
36,93.58213806
9,70.66934204
143,89.409729
5,46.048172
69,94.12757874
183,169.0671234
33,69.129776
0,82.74964905
32,102.5747833
2,123.8774719
31,108.6803741
119,98.87567139
280,116.3643646
41,92.08488464
345,118.62883
8,55.88166809
56,86.56318665
79,86.6295166
22,72.27668762
9,70.12796021
100,18.93354797
73,47.92352295
133,88.78193665
23,88.08586121
848,114.893692
8,186.2826233
60,103.3609924
38,54.63887024
6,87.44120789
2857,97.14398193
124,69.68962097
16,119.912674
72,71.43138123
100,91.87605286
1,145.5269623
3,64.6282196
95,60.41307068
9,93.96018982
88,132.3344269
89,90.39625549
2,113.9867249
49,57.40727234
8,79.9533844
50,50.26333618
132,99.76905823
28,74.35896301
19,47.93017578
55,53.98219299
322,77.48672485
154,70.32423401
126,141.8857117
25,63.82106018
85,77.27690125
377,126.4642792
48,157.4355621
37,55.9046936
112,174.9414368
75,137.5976105
153,87.09933472
1,67.38500977
33,66.91517639
3,68.1245575
64,160.8552399
65,167.4528046
77,78.86604309
79,54.98342896
39,86.72956848
27,70.38127136
16,119.5987854
14,73.39183044
107,135.0659027
9,73.00114441
7,113.3206024
211,161.4503632
43,80.20307922
14,42.86437988
21,46.12132263
185,61.62379456
28,125.4448395
67,70.35545349
91,215.6018066
7,83.23693848
41,112.9406586
23,59.95582581
21,52.40635681
88,59.04391479
76,76.05076599
78,94.18237305
20,36.61633301
92,103.3153076
34,78.36685181
100,58.84313965
208,150.6499023
64,39.17843628
89,91.61308289
196,299.9501648
796,133.6842346
56,91.38391113
49,177.2782288
696,117.9571991
66,86.27989197
27,92.25437927
191,64.51843262
6,158.9840546
24,76.31411743
81,154.9989624
19,66.75721741
124,119.6882172
36,109.9294281
39,97.25743103
159,57.86837769
10,211.9165955
115,75.14067078
8,73.27394104
53,119.5770111
40,283.1192932
9,83.02676392
194,151.8152008
33,105.9898529
32,53.89814758
31,136.3037262
361,197.3591614
49,92.05541992
156,67.24845886
214,91.9853363
61,76.49992371
40,72.8523407
82,80.84959412
43,93.04226685
38,85.06504822
31,93.12393188
179,82.5488739
10,100.2054901
212,143.0462189
27,75.30067444
70,71.92802429
117,72.98823547
39,112.1783447
110,112.6290436
35,99.61676025
217,99.15618896
157,108.288269
153,163.2492065
8,141.8855438
41,120.6586456
250,164.0605774
57,120.2048035
15,78.68669128
6,90.64833069
20,102.4476013
137,103.5403595
2,75.49035645
191,188.6589813
21,90.0355835
54,57.92195129
8,82.693573
130,106.1692047
6,55.17921448
21,69.71476746
23,51.87487793
31,83.66993713
16,90.41586304
40,46.93002319
41,114.1886902
52,48.46025085
159,66.89840698
49,77.62095642
24,122.7309418
230,160.4199066
94,114.0168762
44,60.02882385
42,98.32211304
127,85.94735718
6,150.2931061
45,67.29975891
219,70.11836243
141,90.38679504
3,109.5093384
73,99.39979553
15,147.6474152
46,88.59284973
9,112.6962891
9,83.37744141
150,133.5659027
5,74.39726257
10,30.30162048
50,125.6277618
94,182.4373932
64,71.58395386
18,77.65184021
22,84.61662292
3,69.67150879
86,78.76675415
0,169.1382599
54,81.86561584
4,46.48857117
21,93.45671082
157,105.9203339
39,83.96844482
73,71.11747742
86,60.90632629
7,113.6075134
19,77.69055176
6,66.19841003
225,69.58024597
75,89.11543274
34,148.9024811
33,120.319458
131,82.16670227
18,137.5428314
21,104.3424988
68,56.51573181
129,170.7974091
83,72.09832764
138,44.79122925
124,95.75387573
46,102.9047699
21,113.1648712
66,85.72296143
80,81.41149902
173,38.79219055
3,58.69229126
29,116.67099
55,93.88816833
13,61.38282776
41,107.2454224
103,32.55912781
12,83.01690674
6,79.45948792
142,92.18223572
43,44.98039246
86,84.13975525
27,135.8964691
187,60.90632629
193,151.9497375
133,57.72254944
81,96.18836975
0,114.7362671
78,109.6671753
121,122.5982361
278,70.38639832
3,84.85153198
26,66.51023865
23,66.63731384
40,58.19236755
134,46.72080994
84,115.8626251
65,76.52601624
14,45.86077881
67,150.2418365
167,187.3627319
61,78.80354309
36,97.13977051
1,80.57582092
22,93.77088928
31,66.67929077
83,106.6933441
0,106.7384033
74,119.2042999
70,80.34883118
47,77.21739197
178,124.5171661
160,210.1083527
90,107.2005768
86,69.51023865
256,253.2016602
197,130.5028839
85,99.91511536
97,98.89282227
58,87.36631775
45,54.80735779
105,99.35066223
69,109.4878082
47,71.30381775
71,312.7523956
105,100.8190155
190,46.81745911
43,62.51986694
4,71.91441345
53,87.37475586
65,41.73484802
61,96.70779419
53,57.83226013
24,75.10871887
49,94.13963318
32,49.44815063
34,100.9835205
39,237.3682251
76,137.5079193
6,94.66127014
324,113.5080261
104,95.21577454
193,43.80607605
29,144.805191
70,45.05934143
45,35.18074036
7,90.91091919
204,171.1554413
11,67.39305115
4,42.7780304
1414,134.806015
25,60.59107971
1194,178.9539032
192,99.17384338
13,105.6524963
9,76.66984558
22,120.3349457
3,53.8941803
43,118.0975037
13,79.33566284
23,122.8909454
168,69.42555237
18,76.24310303
570,175.7700958
126,79.22285461
19,85.35049438
145,63.46435547
119,72.64347839
114,48.64901733
58,63.52178955
278,63.16305542
140,65.23054504
42,148.6120453
49,151.9293365
66,134.3073883
7,73.7953949
908,100.4007874
2,53.49060059
70,71.56590271
30,54.38882446
26,48.37997437
2,70.45713806
5,104.938736
79,72.05944824
86,132.9220123
134,103.1471405
20,130.1866302
173,129.9647827
1,68.25987244
10,85.02110291
52,110.7433929
6,52.68345642
27,74.66166687
28,80.23010254
1150,132.2840729
47,221.6473389
109,127.5358429
25,66.58589172
40,51.27629089
250,109.2140961
104,94.4596405
292,61.74684143
8,61.93632507
115,83.15322876
292,181.5489655
162,76.58958435
109,99.63983154
201,92.07475281
68,46.44372559
48,140.3734741
102,98.89292908
47,101.6051941
25,62.09507751
6,75.89686584
45,71.29685974
6,46.66793823
100,70.06158447
206,49.82801819
24,100.0667877
1,42.58683777
4,57.21083069
149,102.0885773
40,157.7293854
148,131.1001587
60,88.41615295
38,90.35432434
27,81.8061676
123,48.10472107
30,72.01597595
22,46.84657288
35,74.64128113
40,42.98310852
121,113.1648712
7,139.9482269
121,74.54454041
24,142.0510712
87,50.35302734
18,49.2975769
242,103.8234406
37,88.05018616
10,70.92549133
50,303.1865387
83,47.34057617
33,109.00177
50,118.0975037
6,67.32621765
43,33.88095093
177,82.95245361
20,91.52204895
139,90.10386658
216,233.1361847
27,57.48014832
50,123.3561859
79,111.2523651
394,87.59880066
18,46.26435852
4,56.85206604
88,84.00541687
17,250.5189362
24,193.4657898
31,91.10310364
2,52.86282349
14,80.11677551
25,85.15472412
182,87.61027527
93,123.8941803
52,142.5654297
36,19.97134399
21,62.85032654
99,68.24504089
14,186.7245941
58,87.63594055
903,74.4884491
2,83.70301819
45,112.5370789
73,80.75946045
73,113.4411469
221,189.1522369
88,75.07926941
10,72.07066345
19,98.63601685
105,76.74887085
28,85.31507874
9,74.20600891
250,168.0805969
207,113.5250702
296,75.81140137
34,73.55183411
1524,140.410202
182,128.3826141
15,58.00273132
15,46.27192688
52,45.02140808
17,73.17463684
29,116.4149323
19,60.15106201
4,134.510025
85,47.61628723
26,105.966507
5,169.4653778
238,148.7799225
1,45.62806702
13,57.36381531
55,206.1322327
75,79.22834778
81,79.9790802
3,89.57409668
133,104.9139099
11,120.3066864
64,91.94049072
96,58.037323
108,87.93562317
71,77.59280396
227,160.5992584
25,84.47709656
26,64.49369812
217,94.68463135
183,101.4468079
153,191.8153534
287,72.00395203
134,77.51118469
159,57.22926331
85,85.84169006
6,75.63392639
291,166.0626984
47,73.92381287
50,145.6903229
15,51.33258057
70,105.1323395
49,69.09703064
64,111.1666565
11,80.35661316
53,162.6812744
16,96.01515198
93,82.14984131
3,101.5898132
2,78.27961731
83,75.76594543
63,62.4303894
95,84.50411987
13,74.06446838
2,59.98954773
83,195.2856903
11,113.4395447
15,126.975174
127,80.77223206
50,223.5701447
54,57.47987366
92,55.91345215
66,61.2796936
231,178.390213
28,117.4304962
4,79.98362732
5,77.56077576
209,81.62660217
24,61.6438446
23,110.0259247
59,162.8789063
84,74.75105286
127,72.98823547
75,283.206131
14,98.48666382
109,50.30015564
77,149.8446808
31,101.1020508
1325,68.42304993
3,99.62254333
8,120.9505463
67,76.79981995
149,114.9059753
209,108.32164
81,156.0150299
4,91.35934448
22,59.22373962
7,57.83363342
188,61.71348572
70,108.32164
94,74.48182678
8,51.99848938
6,64.25094604
1279,233.4288177
171,50.35256958
10,77.29310608
104,83.47518921
37,142.8955231
41,160.3800507
53,80.79078674
3,102.1743622
114,72.89857483
116,52.10186768
93,72.37443542
2,155.4524384
160,80.31974792
33,57.52323914
77,183.3089447
88,101.7158661
104,100.0567017
51,66.02119446
181,163.4017487
2,105.9001617
188,121.9248047
1,50.66648865
20,119.197937
123,62.97998047
39,84.1043396
21,76.58851624
19,44.23823547
28,101.9540558
27,92.66783142
25,62.90745544
81,115.2276154
49,134.8622437
116,63.56292725
4,49.27545166
99,82.26628113
48,78.45899963
69,58.05049133
42,180.1199188
93,89.26594543
63,77.67192078
186,169.5076599
173,71.34335327
91,193.8738861
46,171.8287964
136,101.5734253
6,115.489975
88,98.98045349
6,62.43095398
247,57.52388
3,49.93910217
199,131.7108154
101,104.7593536
87,106.8809357
11,63.44692993
147,96.11054993
166,94.97515869
28,125.2942047
101,75.07926941
78,104.0476532
161,80.56877136
144,95.52763367
148,111.998703
27,181.6378632
46,98.89292908
12,101.1587067
66,80.62538147
4,56.85206604
94,93.95869446
6,72.76986694
51,97.7696991
141,68.14527893
106,95.12428284
13,118.2765961
2,76.45535278
28,116.4904327
18,126.1226807
72,82.31495667
160,121.8359222
124,91.09342957
70,99.50372314
65,153.8461151
301,85.33444214
89,183.4575653
3,62.2950592
221,166.555954
6,186.1480865
78,71.82234192
12,40.29898071
74,82.6428833
71,79.81713867
23,108.7274323
267,324.656311
16,82.01612854
102,103.7925873
23,126.3036194
9,76.15208435
66,79.81684875
154,48.60813904
13,79.19044495
114,53.61149597
49,51.64541626
1285,47.69891357
15,56.56954956
46,89.95283508
14,84.54333496
81,102.3454132
227,68.46122742
183,62.02738953
965,201.4698639
74,62.78834534
102,71.18330383
98,124.3022308
70,100.5764923
115,44.06420898
35,117.3800354
45,87.29289246
4,22.14105225
114,77.01791382
145,103.4729156
2,78.67417908
99,88.21832275
35,109.629837
204,131.534256
28,54.71113586
16,99.68202209
124,74.69224548
162,121.566864
59,129.1498871
45,107.574234
176,182.2796783
51,200.112381
820,166.5867767
183,101.0822601
156,101.6048584
71,69.2658844
29,57.13960266
41,109.8265228
14,74.14520264
24,90.2893219
19,156.7095184
17,89.81866455
239,73.4058075
37,82.80255127
52,108.9045868
38,139.756546
8,113.6972046
41,185.8790436
7,44.90963745
147,58.77061462
40,84.28234863
40,195.4610138
50,58.23583984
91,56.4883728
9,49.23196411
169,102.4024811
19,92.25617981
240,108.8105164
36,82.73275757
245,105.5417023
74,194.6678314
14,55.68786621
29,91.34266663
115,52.14671326
7,94.991745
6,60.35566711
1,97.87719727
1,69.77357483
64,104.8168945
51,338.691925
7,55.38192749
105,150.9629822
134,167.4742889
135,204.7396698
4,115.5193329
159,109.6101837
61,74.42164612
29,28.90237427
16,52.13627625
24,124.445755
72,179.1191254
68,51.95108032
2,52.83772278
116,100.9983826
28,69.23576355
5,104.2800751
1,86.67909241
65,74.97529602
10,81.85281372
3,140.0956573
10,116.5943604
123,116.7777405
86,49.64274597
22,70.49107361
46,44.69308472
5,74.6151886
86,118.118988
39,84.13368225
1145,124.7812653
107,68.83189392
33,108.7252197
49,78.73416138
15,78.86869812
12,81.99586487
27,79.10075378
31,95.77041626
57,61.77568054
70,61.71348572
77,86.85372925
80,210.0186615
55,102.4323883
56,94.11621094
21,74.06446838
2,75.38616943
59,80.26664734
98,179.9496613
46,147.5303192
111,70.11836243
36,45.01681519
57,98.74224854
23,107.6735077
235,105.5080566
43,83.65455627
53,132.2965698
56,163.0134277
38,84.10298157
7,71.39881897
119,225.2356415
65,108.6372833
177,89.84277344
335,184.5591583
15,77.47245789
69,93.92341614
245,50.58226013
49,73.58409119
1,82.48059082
75,106.9623871
36,84.08711243
66,69.9460144
47,61.76876831
35,66.91517639
1,56.08479309
12,56.46336365
121,176.5513153
24,75.68441772
52,121.5966644
128,87.75610352
78,105.5865479
76,67.96455383
7,59.8301239
13,186.3281555
48,131.8012238
69,138.3664398
1,68.24894714
88,103.6580505
163,101.3693237
8,62.24278259
92,69.65539551
53,110.2052917
109,115.1526184
214,102.6295319
38,130.5639191
0,73.0579834
44,191.3800812
190,116.1336517
9,98.71835327
11,76.23149109
19,127.7600555
783,112.5014954
77,98.35046387
217,60.14735413
148,308.9927063
8,93.68121338
78,109.3589325
14,69.05610657
75,51.16018677
32,158.4019928
57,160.9058533
72,96.20050049
11,67.3730011
29,124.2249908
38,69.86593628
58,125.7018433
24,112.5089722
4,63.25274658
26,115.1009369
134,68.77209473
145,98.33563232
12,69.59402466
17,57.1391449
90,131.3969269
21,64.38502502
7,51.69691467
11,64.59382629
86,48.19819641
22,103.8234406
155,112.8586121
50,62.6103363
1359,76.21549988
104,36.95172119
7,67.3581543
19,46.93699646
15,68.33818054
21,68.27980042
13,78.87654114
8,137.0851593
9,79.9105835
3,114.1007843
201,161.6855011
263,66.27856445
203,125.3861847
60,109.9071045
132,134.806015
114,141.2509613
219,166.6456451
20,53.46253967
82,76.99525452
3,76.31916809
93,66.85775757
307,53.41633606
30,65.40293884
18,85.16932678
99,41.03317261
55,92.23951721
47,168.7083893
93,81.92643738
73,54.17118835
9,89.81866455
2,42.50428772
16,88.75067139
50,158.8144684
5,75.60705566
14,83.42021179
69,75.7375946
36,38.97154236
175,278.0879669
83,92.12973022
225,181.8852081
32,104.7019501
3,64.48085022
56,63.23754883
122,146.8397522
32,54.47850037
246,215.5220184
9,100.1275024
2,87.50291443
33,75.00614929
108,96.30210876
95,66.72294617
106,73.4058075
82,79.05482483
275,104.2993622
72,136.4791412
160,123.4911652
4,81.34281921
250,77.81060791
171,97.73181152
26,105.9564819
34,120.6799164
5,32.66828918
179,87.04205322
10,51.77993774
39,93.89512634
19,217.2291107
180,69.9858551
7,52.09384155
5,118.9800873
7,119.7821655
987,135.8586273
158,116.9242554
15,174.2811279
2,76.23149109
171,121.9396667
144,71.70179749
7,121.4828949
3,62.72946167
48,68.64421082
10,98.54632568
46,106.8265381
50,77.21766663
29,68.64411926
113,59.56108093
189,32.13951111
6,127.9704132
104,94.23542786
36,69.32380676
11,90.75178528
19,95.40708923
75,140.8142242
17,99.95108032
37,64.56282043
41,56.68797302
7,66.42192078
101,61.35395813
20,104.4063873
59,100.9425812
23,59.82130432
127,126.1226807
2,74.79483032
37,49.30511475
35,102.010376
34,201.3495789
85,63.80566406
16,75.96723938
27,86.13624573
65,132.8299866
151,87.41323853
45,76.05177307
146,167.6969147
4,72.89720154
6,85.63327026
136,68.41435242
264,103.1956482
27,59.29063416
34,87.2419281
80,80.84959412
6,57.75151062
39,163.9264832
73,108.1282806
51,113.1272736
46,149.6218414
108,330.7020874
19,111.998703
13,85.63374329
73,166.8196869
30,69.72737122
1,82.55403137
40,49.64958191
40,130.4728546
13,67.69641113
56,101.3063812
116,96.62738037
149,73.49530029
127,43.75985718
27,187.881485
198,80.87875366
100,88.08380127
91,88.11431885
11,62.73603821
44,58.87303162
13,78.68669128
34,84.84434509
214,138.5388336
12,61.44306946
5,93.01066589
8,72.67298889
18,92.16650391
74,64.4753418
21,179.9064484
78,67.21650696
101,54.67248535
42,55.39073181
20,79.1114502
77,114.6752472
21,50.75523376
135,99.67663574
185,156.1525726
105,49.27680969
78,54.20248413
2,121.6370697
41,62.38568115
116,77.31315613
100,138.5721283
51,62.6103363
149,96.11054993
190,107.0990143
4,80.98304749
3,63.22930908
75,191.6274414
186,61.71348572
29,93.4283905
103,80.45358276
35,52.56568909
82,70.48355103
798,144.9696808
4,53.35438538
58,120.2048035
3,96.29197693
42,98.89929199
59,63.86592102
6,88.72032166
7,59.27165222
1573,73.66087341
15,45.7625885
3,103.2852936
4,119.1615753
23,94.1210022
266,118.3641052
61,51.47364807
66,95.04603577
29,113.6581268
57,171.3663788
68,107.5362396
6,131.3697052
86,66.63354492
33,92.04615784
128,159.2466888
7,71.85017395
63,68.65797424
10,115.8768768
37,137.2005463
6,120.6086731
81,52.95082092
56,90.00004578
197,70.58076477
171,75.96180725
59,67.92344666
140,103.272049
47,69.91078186
188,159.0981293
24,71.51004028
27,58.61802673
78,233.8746948
72,79.77230835
36,76.38044739
194,190.2735748
39,69.84791565
30,218.8833923
43,117.9181366
35,92.80848694
26,54.73051453
96,103.1059723
44,120.0254364
59,81.0292511
78,111.0430298
232,35.96711731
8,38.56797791
3,53.04354858
38,77.48672485
95,81.33535767
162,73.91207886
82,81.5670929
0,72.67298889
16,85.61386108
48,80.79078674
350,53.66828918
95,104.168335
919,83.59567261
171,87.11489868
177,87.88510132
11,46.17466736
218,73.40608215
64,104.7054138
52,69.13044739
95,74.43745422
34,75.37748718
4,84.31912231
44,89.12530518
7,109.1667023
44,50.12078857
21,52.49604797
52,61.75845337
14,132.4907684
9,91.10447693
10,57.34703064
49,36.34727478
9,101.8973236
120,121.3473663
146,85.86720276
4,30.74200439
188,69.71476746
149,108.0549164
103,94.23542786
88,83.15322876
76,176.1809082
135,61.9486084
182,146.371933
12,151.5655365
177,150.4839325
4,86.30024719
6,74.66029358
79,58.15278625
74,115.2796783
14,52.29664612
5,84.31732178
10,52.32301331
115,72.7191925
167,100.2948914
85,74.75105286
205,161.4152985
8,58.18336487
34,69.77313232
82,57.55558777
51,88.84040833
132,162.0522919
111,96.36026001
5,42.13191223
14,108.1378784
75,47.85591125
2,97.66603088
90,109.2962799
8,62.67658997
18,92.03198242
14,76.33721924
45,161.8923798
107,103.9521942
146,110.6361084
93,81.49226379
54,62.6103363
3,34.46389771
6,46.11251831
91,109.7120209
337,132.799057
1,140.2750244
154,114.6848297
42,104.7467957
49,83.33079529
1083,164.621994
44,248.1964111
3,76.09661865
86,199.4982147
44,111.6575317
42,98.18759155
39,116.9035034
105,109.4135742
72,84.12574768
8,138.5258942
128,334.6051483
33,105.3700104
241,57.25022888
26,84.91781616
2,167.3959503
35,104.8160858
9,42.94467163
80,81.73109436
90,44.62165833
0,83.67732239
64,55.34590149
49,80.84487915
97,73.94392395
9,41.26356506
64,95.21331787
123,118.2474823
30,45.38398743
74,93.2427063
193,96.2117157
26,99.61650085
92,78.73728943
98,113.7102203
8,45.6879425
61,65.36763
230,107.0990143
206,93.58613586
77,106.3428192
17,393.8012695
67,84.915802
26,75.85813904
14,104.5953522
74,63.82028198
5,104.4654999
86,87.98838806
2,84.80955505
79,285.7006989
44,111.5993805
34,142.0659943
18,216.2068939
2,58.61802673
8,101.9870148
53,102.0440216
7,69.4835968
108,75.84396362
201,75.9478302
111,100.1912231
91,98.75123596
95,80.80503845
25,124.3112183
2,93.35791016
172,77.33181763
120,47.48312378
38,102.8175354
2825,102.9789276
35,76.95852661
7,135.5677032
61,115.8743744
22,108.9262848
25,55.54667664
58,94.50636292
51,81.9566803
56,101.9206848
182,70.43223572
87,78.60639954
11,130.3015747
1,183.0833588
86,183.7266235
18,83.75692749
17,113.7029724
152,95.66212463
44,73.48152161
52,66.36512756
235,70.78390503
12,69.10096741
18,94.44775391
10,53.25973511
27,117.476944
43,327.9250336
170,112.8276215
112,150.699295
72,115.7922211
54,71.79148865
44,183.3457489
78,89.87956238
6,75.31867981
15,98.516922
34,145.9593811
126,63.01797485
85,113.4196625
2,175.4347076
4,100.0821686
104,101.0126495
18,45.85227966
150,58.42155457
760,183.974411
51,66.27589417
181,76.84468079
24,104.742218
85,97.59248352
226,109.1736298
209,75.40971375
21,57.28495789
22,87.35169983
13,322.5866089
155,171.8824615
1,115.7590485
91,92.93687439
85,108.9213715
75,154.1329803
13,113.6581268
23,169.1367645
27,85.1558075
18,156.8311005
46,79.31790161
71,71.67260742
43,88.31814575
105,43.21469116
148,112.8697968
75,63.73060608
90,131.6993866
9,68.17018127
90,124.1329498
82,85.70742798
14,77.48643494
205,83.15753174
15,119.2241821
134,57.63285828
120,64.94212341
145,123.5231323
16,72.43696594
